x,y,category,kNN_hit
35.602924,-25.89362,VEAL,1.0
40.212505,8.012635,VEAL,1.0
39.78036,-24.785023,VEAL,1.0
38.0022,7.7700915,VEAL,0.5714285714285714
37.282276,-24.248219,VEAL,1.0
43.62368,12.512874,VEAL,1.0
39.071644,7.480859,VEAL,1.0
39.673912,9.373204,VEAL,1.0
41.324482,12.867774,VEAL,0.8571428571428571
38.387665,10.767813,VEAL,1.0
41.02087,12.769646,VEAL,0.8571428571428571
21.306973,-35.75908,VEAL,0.8571428571428571
43.599266,21.281088,LAMB,0.2857142857142857
44.085243,21.740717,LAMB,0.2857142857142857
44.151157,22.597252,LAMB,0.14285714285714285
43.7756,21.318123,VEAL,0.14285714285714285
44.824337,22.443836,VEAL,0.14285714285714285
43.885326,22.304617,VEAL,0.2857142857142857
37.23997,21.898035,LAMB,0.14285714285714285
35.869312,22.350004,LAMB,0.14285714285714285
37.138584,22.001228,VEAL,0.14285714285714285
35.869034,22.365412,VEAL,0.42857142857142855
34.883785,24.768887,LAMB,0.14285714285714285
35.112175,25.207542,LAMB,0.14285714285714285
34.855286,24.02946,VEAL,0.2857142857142857
35.250927,24.003344,VEAL,0.2857142857142857
35.711987,29.643175,LAMB,0.2857142857142857
35.69985,29.65184,LAMB,0.2857142857142857
35.763874,29.619423,LAMB,0.2857142857142857
27.241695,16.987349,LAMB,0.14285714285714285
26.667158,17.451124,LAMB,0.14285714285714285
27.407965,17.105446,VEAL,0.42857142857142855
26.761677,17.39505,VEAL,0.42857142857142855
18.110785,-0.5852391,LAMB,0.0
29.908625,15.539957,LAMB,0.2857142857142857
29.939318,15.586851,LAMB,0.2857142857142857
30.202717,14.189137,VEAL,0.42857142857142855
30.316458,13.972017,VEAL,0.5714285714285714
24.68463,20.579731,LAMB,0.14285714285714285
24.73053,20.548124,LAMB,0.14285714285714285
28.026875,18.006227,VEAL,0.42857142857142855
27.969193,18.315102,VEAL,0.42857142857142855
28.987717,16.694525,VEAL,0.42857142857142855
29.304256,8.393444,LAMB,0.7142857142857143
30.141346,9.129105,LAMB,0.7142857142857143
37.625797,14.248069,VEAL,0.8571428571428571
30.652952,9.585287,VEAL,0.0
18.866812,-12.83111,LAMB,1.0
18.905191,-15.565468,LAMB,1.0
26.325611,6.5210395,LAMB,1.0
32.295048,1.7294337,LAMB,1.0
48.0739,5.8573112,LAMB,0.8571428571428571
40.68378,-0.073289044,LAMB,1.0
26.809778,7.6764755,LAMB,1.0
33.829777,2.3533947,LAMB,1.0
27.078318,8.187264,LAMB,1.0
34.840782,2.8021083,LAMB,1.0
26.242891,5.905074,LAMB,1.0
31.36336,2.0305526,LAMB,1.0
27.152952,4.5825386,LAMB,1.0
31.533182,2.5009527,LAMB,1.0
30.288649,2.082706,LAMB,1.0
22.94672,1.6105405,LAMB,1.0
28.575539,0.007975469,LAMB,1.0
28.304714,0.03481644,LAMB,1.0
26.072487,6.6179013,LAMB,1.0
31.647343,-1.9226009,LAMB,1.0
32.555656,1.00429,LAMB,1.0
31.350645,0.79545593,LAMB,1.0
27.80569,5.4953427,LAMB,1.0
32.20244,-1.5179015,LAMB,1.0
32.31059,1.7202511,LAMB,1.0
31.065079,1.5402255,LAMB,1.0
25.876883,6.657733,LAMB,1.0
31.539577,-2.0996146,LAMB,1.0
32.69115,0.8059059,LAMB,1.0
31.440004,0.5000702,LAMB,1.0
23.541718,5.436827,LAMB,1.0
27.030514,2.2095187,LAMB,1.0
22.500204,5.8753314,LAMB,1.0
36.962296,0.82876235,LAMB,1.0
23.56805,6.0287833,LAMB,1.0
27.563547,2.425032,LAMB,1.0
24.916105,3.131607,LAMB,1.0
26.196426,2.0987868,LAMB,1.0
23.633991,3.0885477,LAMB,1.0
25.107994,2.2870297,LAMB,1.0
23.74455,4.870158,LAMB,1.0
26.269657,0.6578736,LAMB,1.0
19.314068,1.7922682,VEAL,0.0
32.764137,5.077685,VEAL,0.2857142857142857
32.609875,5.0175037,VEAL,0.2857142857142857
32.9491,5.1129913,VEAL,0.2857142857142857
37.47572,8.231589,VEAL,0.42857142857142855
43.867546,11.586361,VEAL,1.0
40.20533,5.9762187,VEAL,1.0
43.868122,11.679631,VEAL,1.0
40.1585,6.050006,VEAL,1.0
25.470852,8.474062,LAMB,1.0
34.095413,6.555872,LAMB,0.7142857142857143
45.718513,8.7183,LAMB,0.8571428571428571
36.792736,6.8682885,LAMB,0.7142857142857143
12.46486,14.26639,LAMB,0.42857142857142855
12.154484,13.920253,LAMB,0.42857142857142855
47.679432,6.9819646,LAMB,0.8571428571428571
39.33598,-0.0242373,LAMB,0.7142857142857143
46.6748,6.957029,LAMB,1.0
41.96976,0.030851474,LAMB,1.0
25.662636,8.885353,LAMB,1.0
34.459732,6.5622196,LAMB,1.0
45.604393,9.156798,LAMB,0.8571428571428571
36.73976,6.8975344,LAMB,0.7142857142857143
25.784035,8.997723,LAMB,1.0
34.99592,6.6887126,LAMB,1.0
45.674564,9.139801,LAMB,0.8571428571428571
36.88048,6.867238,LAMB,0.7142857142857143
20.100674,1.3339537,LAMB,0.14285714285714285
33.457695,6.0543847,LAMB,0.5714285714285714
45.47711,9.308381,LAMB,0.8571428571428571
35.96182,6.70843,LAMB,1.0
35.159378,8.279609,LAMB,1.0
43.909657,9.160368,LAMB,0.7142857142857143
21.9672,3.6514618,LAMB,1.0
33.252106,6.763103,LAMB,0.5714285714285714
45.7269,8.194545,LAMB,1.0
35.997936,7.632818,LAMB,0.8571428571428571
24.662355,7.535255,LAMB,1.0
28.499786,-2.2693822,LAMB,0.5714285714285714
46.579388,7.921294,LAMB,0.8571428571428571
39.087032,0.03323986,LAMB,0.7142857142857143
28.854876,7.371257,LAMB,0.7142857142857143
44.455025,8.587098,LAMB,0.8571428571428571
24.57322,7.3946586,LAMB,1.0
28.51106,-2.2384021,LAMB,0.5714285714285714
46.954647,7.536773,LAMB,0.8571428571428571
39.09187,0.07460624,LAMB,0.7142857142857143
-34.873146,-15.480412,CANDIES,1.0
-33.20705,-11.560801,CANDIES,1.0
-28.786745,-13.987472,CANDIES,1.0
-35.829304,-14.560965,CANDIES,1.0
-30.102253,-12.689036,CANDIES,1.0
-34.009922,-15.391999,CANDIES,1.0
-32.392498,-12.491728,CANDIES,1.0
-34.777386,-15.447815,CANDIES,1.0
-28.28221,-16.901125,CANDIES,1.0
-28.593945,-16.895365,CANDIES,1.0
-31.962532,-15.742566,CANDIES,1.0
-33.414433,-13.647511,CANDIES,1.0
-26.681328,-16.08978,CANDIES,0.8571428571428571
-31.443392,-12.922396,CANDIES,1.0
-31.903843,-12.147079,CANDIES,1.0
-27.849855,-13.171946,CANDIES,1.0
-26.087675,-15.251715,CANDIES,0.8571428571428571
-35.874535,-15.3293705,CANDIES,1.0
-35.857395,-15.129461,CANDIES,1.0
-35.89711,-14.871791,CANDIES,1.0
-31.648424,-13.627525,CANDIES,1.0
-32.268757,-12.72169,CANDIES,1.0
-30.522476,-14.223052,CANDIES,1.0
-36.479553,-15.714349,CANDIES,0.7142857142857143
-36.304142,-15.365491,CANDIES,1.0
-28.327574,-13.912938,CANDIES,1.0
-29.62181,-14.892567,CANDIES,1.0
-26.752897,-14.987987,CANDIES,1.0
-30.773973,-14.967993,CANDIES,1.0
-26.622417,-14.389653,CANDIES,1.0
-29.65113,-14.885153,CANDIES,1.0
-32.88116,-14.305777,CANDIES,1.0
-29.365332,-13.581866,CANDIES,1.0
-27.403091,-14.107116,CANDIES,1.0
-31.092327,-14.667898,CANDIES,1.0
-29.281353,-16.112915,CANDIES,1.0
-27.578224,-13.052776,CANDIES,1.0
-32.305134,-14.303787,CANDIES,1.0
-33.264256,-12.706787,CANDIES,1.0
-25.697447,-14.451137,CANDIES,0.8571428571428571
-34.53318,-13.467688,CANDIES,1.0
-28.908392,-11.563002,CANDIES,1.0
-27.987955,-15.789524,CANDIES,1.0
-32.9931,-13.677222,CANDIES,1.0
-35.04286,-13.9264555,CANDIES,1.0
-25.643959,-17.369923,CANDIES,0.8571428571428571
-28.687328,-13.913716,CANDIES,1.0
-38.47016,-12.667776,CANDIES,1.0
-34.18397,-12.9163685,CANDIES,1.0
-33.126682,-14.852944,CANDIES,1.0
-31.766066,-13.908142,CANDIES,1.0
-26.914766,-14.102433,CANDIES,1.0
-32.726833,-10.683397,CANDIES,1.0
-27.369486,-15.801272,CANDIES,1.0
-28.83483,-11.420442,CANDIES,1.0
-32.678703,-12.634075,CANDIES,1.0
-33.91591,-12.509163,CANDIES,1.0
-33.95874,-10.998653,CANDIES,1.0
-38.487335,-12.659922,CANDIES,1.0
-34.26271,-13.030218,CANDIES,1.0
-38.623466,-12.602083,CANDIES,1.0
-38.664326,-12.602125,CANDIES,1.0
-38.615765,-12.600373,CANDIES,1.0
-32.654423,-15.467555,CANDIES,1.0
-28.164213,-17.43683,CANDIES,1.0
-27.106747,-17.332363,CANDIES,1.0
-26.910097,-17.553638,CANDIES,1.0
-26.57024,-17.835514,CANDIES,0.8571428571428571
24.438536,-24.689062,BEEF,1.0
18.33987,-18.905384,BEEF,1.0
24.68496,-25.03594,BEEF,1.0
18.373825,-18.928493,BEEF,1.0
24.649946,-24.987646,BEEF,1.0
18.464632,-18.999449,BEEF,1.0
24.831585,-25.279568,BEEF,1.0
18.80319,-19.57016,BEEF,1.0
32.063248,-42.771,BEEF,1.0
31.578444,-41.69249,BEEF,1.0
31.408613,-43.71298,BEEF,1.0
32.29948,-43.31673,BEEF,1.0
32.05723,-42.749184,BEEF,1.0
31.941126,-42.821583,BEEF,1.0
31.057632,-41.84431,BEEF,1.0
31.643454,-41.645386,BEEF,1.0
30.392284,-43.70596,BEEF,1.0
30.9644,-43.686104,BEEF,1.0
29.731857,-39.28089,BEEF,1.0
29.79724,-39.37222,BEEF,1.0
30.480583,-42.82163,BEEF,1.0
29.26299,-44.36709,BEEF,1.0
29.170645,-45.2335,BEEF,1.0
31.971233,-42.797386,BEEF,1.0
31.294466,-41.754093,BEEF,1.0
30.601543,-43.683258,BEEF,1.0
29.754744,-39.318478,BEEF,1.0
26.53084,-43.46707,BEEF,1.0
26.427002,-43.650288,BEEF,1.0
25.374144,-44.06675,BEEF,1.0
27.174759,-43.047924,BEEF,1.0
25.921387,-42.60205,BEEF,1.0
25.960642,-43.030025,BEEF,1.0
25.027777,-43.58513,BEEF,1.0
26.732754,-42.18997,BEEF,1.0
25.434362,-42.293083,BEEF,1.0
24.628485,-42.873386,BEEF,1.0
26.19677,-41.454254,BEEF,1.0
24.861137,-41.201893,BEEF,1.0
25.168655,-41.78889,BEEF,1.0
24.401472,-42.244514,BEEF,1.0
25.896957,-40.996204,BEEF,1.0
24.782082,-40.906975,BEEF,1.0
25.092875,-41.4491,BEEF,1.0
24.337524,-41.73487,BEEF,1.0
25.75843,-40.758945,BEEF,1.0
42.04786,-33.584602,BEEF,1.0
41.98537,-34.09955,BEEF,1.0
43.190136,-34.07248,BEEF,1.0
42.33991,-33.60438,BEEF,1.0
38.140133,-10.225473,BEEF,1.0
40.342888,-37.10505,BEEF,1.0
40.977074,-36.862457,BEEF,1.0
40.52258,-36.270725,BEEF,1.0
37.25911,-40.68693,BEEF,1.0
37.25168,-40.198433,BEEF,1.0
37.28971,-39.374348,BEEF,1.0
35.342644,-39.061985,BEEF,1.0
41.071873,-32.49216,BEEF,1.0
43.560112,-34.704266,BEEF,1.0
42.566982,-33.151505,BEEF,1.0
39.932247,-36.982292,BEEF,1.0
41.82104,-34.504116,BEEF,1.0
34.942024,-37.903587,BEEF,1.0
40.787636,-31.962654,BEEF,1.0
37.402416,-39.344578,BEEF,1.0
40.06733,-36.178745,BEEF,1.0
41.590313,-33.94836,BEEF,1.0
38.585915,-40.483288,BEEF,1.0
43.671314,-35.40442,BEEF,1.0
40.671856,-36.93167,BEEF,1.0
42.737743,-34.22715,BEEF,1.0
40.57088,-32.02612,BEEF,1.0
40.81524,-32.539646,BEEF,1.0
34.92915,-37.8468,BEEF,1.0
35.428173,-39.063217,BEEF,1.0
43.07625,-35.25013,BEEF,1.0
43.2594,-35.62118,BEEF,1.0
37.20623,-40.89776,BEEF,1.0
37.2931,-40.58352,BEEF,1.0
37.419586,-39.97829,BEEF,1.0
37.50823,-39.189953,BEEF,1.0
38.326073,-10.257552,BEEF,1.0
41.74537,-34.8771,BEEF,1.0
42.351006,-34.64235,BEEF,1.0
39.4581,-36.108746,BEEF,1.0
41.276936,-34.526035,BEEF,1.0
39.54128,-37.03169,BEEF,1.0
39.96471,-37.408478,BEEF,1.0
39.498295,-36.406055,BEEF,1.0
41.061974,-31.864782,BEEF,1.0
41.323303,-32.324375,BEEF,1.0
34.95767,-37.95772,BEEF,1.0
35.315407,-39.097836,BEEF,1.0
43.74535,-34.495773,BEEF,1.0
43.834328,-35.188297,BEEF,1.0
43.088787,-34.799297,BEEF,1.0
40.00213,-36.349358,BEEF,1.0
-52.856117,-28.780455,BABYFOOD,1.0
-53.077698,-28.625517,BABYFOOD,1.0
-28.368706,-15.764136,CANDIES,1.0
-54.07667,-28.511702,BABYFOOD,1.0
-31.099966,-15.720097,CANDIES,1.0
-25.7177,-13.405578,CANDIES,1.0
14.887925,-10.600058,TURKEY,0.0
-50.00717,-27.76674,BABYFOOD,0.7142857142857143
-49.318672,-27.792068,BABYFOOD,0.7142857142857143
-51.945812,-27.777124,BABYFOOD,0.7142857142857143
-61.866554,3.888496,BABYFOOD,0.7142857142857143
-62.214928,3.9732997,BABYFOOD,0.7142857142857143
-50.812256,-26.749884,BABYFOOD,0.7142857142857143
-34.030865,-10.204495,CANDIES,1.0
-51.784004,-26.926468,ALCOHOLIC BEV,0.14285714285714285
-51.76965,-26.92542,ALCOHOLIC BEV,0.14285714285714285
-50.57029,-26.559029,BABYFOOD,0.7142857142857143
15.05064,-10.571395,BEEF,0.14285714285714285
-52.93472,-28.450113,BABYFOOD,1.0
14.106924,-10.578637,CHICKEN,0.0
-52.707405,-27.34734,BABYFOOD,0.7142857142857143
-52.920692,-28.329844,BABYFOOD,1.0
-52.03089,-27.656366,BABYFOOD,0.7142857142857143
-51.265484,-28.389395,BABYFOOD,0.8571428571428571
-52.064594,-27.809498,BABYFOOD,0.7142857142857143
-52.10649,-28.810854,BABYFOOD,1.0
-52.248333,-27.67335,BABYFOOD,0.7142857142857143
